2023-06-28 12:33:45 INFO  c.b.MyblenderApplication:55 - Starting MyblenderApplication using Java 1.8.0_202 on DESKTOP-AHA0O5J with PID 2796 (C:\Intellij Project\blender\myblender\target\classes started by CSC in C:\Intellij Project\blender\myblender)
2023-06-28 12:37:03 INFO  o.a.c.c.StandardService:173 - Starting service [Tomcat]
2023-06-28 12:37:03 INFO  o.a.c.c.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.71]
2023-06-28 12:37:03 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring embedded WebApplicationContext
2023-06-28 12:37:03 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:292 - Root WebApplicationContext: initialization completed in 15692 ms
2023-06-28 12:37:04 INFO  o.h.j.i.u.LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-28 12:37:05 INFO  o.h.Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
2023-06-28 12:37:06 INFO  o.h.a.c.Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-06-28 12:37:06 INFO  c.z.h.HikariDataSource:110 - HikariPool-1 - Starting...
2023-06-28 12:37:07 INFO  c.z.h.HikariDataSource:123 - HikariPool-1 - Start completed.
2023-06-28 12:37:07 INFO  o.h.d.Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2023-06-28 12:37:11 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-28 12:37:11 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:437 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 12:37:11 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:223 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-28 12:37:14 WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration:89 - 

Using generated security password: d50ca698-c632-4f62-8d6c-dfee39dc9b3e

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-06-28 12:37:15 INFO  o.s.s.w.DefaultSecurityFilterChain:55 - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@8dbac0f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1ed140cb, org.springframework.security.web.context.SecurityContextPersistenceFilter@66d58204, org.springframework.security.web.header.HeaderWriterFilter@757a4313, org.springframework.security.web.authentication.logout.LogoutFilter@1340ac43, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6b51aef8, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3fb5d21b, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@56f3ebc6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@4d560c35, org.springframework.security.web.session.SessionManagementFilter@316771f1, org.springframework.security.web.access.ExceptionTranslationFilter@74d908b9, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@58954a9c]
2023-06-28 12:37:17 INFO  o.s.b.d.a.OptionalLiveReloadServer:59 - LiveReload server is running on port 35729
2023-06-28 12:37:17 INFO  o.s.b.w.e.t.TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-06-28 12:37:17 INFO  c.b.MyblenderApplication:61 - Started MyblenderApplication in 32.416 seconds (JVM running for 35.376)
2023-06-28 12:38:01 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-28 12:38:01 INFO  o.s.w.s.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2023-06-28 12:38:01 INFO  o.s.w.s.DispatcherServlet:547 - Completed initialization in 28 ms
2023-06-28 12:42:19 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:651 - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 12:42:19 INFO  c.z.h.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2023-06-28 12:42:19 INFO  c.z.h.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2023-06-28 12:42:41 INFO  c.b.MyblenderApplication:55 - Starting MyblenderApplication using Java 1.8.0_202 on DESKTOP-AHA0O5J with PID 9948 (C:\Intellij Project\blender\myblender\target\classes started by CSC in C:\Intellij Project\blender\myblender)
2023-06-28 12:42:41 INFO  c.b.MyblenderApplication:631 - No active profile set, falling back to 1 default profile: "default"
2023-06-28 12:42:41 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-28 12:42:41 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-28 12:42:46 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:132 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-28 12:42:46 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:201 - Finished Spring Data repository scanning in 310 ms. Found 1 JPA repository interfaces.
2023-06-28 12:42:50 INFO  o.s.b.w.e.t.TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-06-28 12:42:50 INFO  o.a.c.c.StandardService:173 - Starting service [Tomcat]
2023-06-28 12:42:50 INFO  o.a.c.c.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.71]
2023-06-28 12:42:51 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring embedded WebApplicationContext
2023-06-28 12:42:51 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:292 - Root WebApplicationContext: initialization completed in 9247 ms
2023-06-28 12:42:52 INFO  o.h.j.i.u.LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-28 12:42:52 INFO  o.h.Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
2023-06-28 12:42:53 INFO  o.h.a.c.Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-06-28 12:42:53 INFO  c.z.h.HikariDataSource:110 - HikariPool-1 - Starting...
2023-06-28 12:42:54 INFO  c.z.h.HikariDataSource:123 - HikariPool-1 - Start completed.
2023-06-28 12:42:54 INFO  o.h.d.Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2023-06-28 12:42:57 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-28 12:42:57 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:437 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 12:42:58 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:223 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-28 12:43:01 WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration:89 - 

Using generated security password: 92e5b5d8-47ae-4a52-9d4e-88e8b6b215e0

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-06-28 12:43:03 INFO  o.s.s.w.DefaultSecurityFilterChain:55 - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@3b00dbb2, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@464a5f43, org.springframework.security.web.context.SecurityContextPersistenceFilter@639556c, org.springframework.security.web.header.HeaderWriterFilter@222b3ac6, org.springframework.security.web.authentication.logout.LogoutFilter@5a04f917, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@8dbac0f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@47c7cc2f, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@1e292726, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@57fe3b44, org.springframework.security.web.session.SessionManagementFilter@3557d5b9, org.springframework.security.web.access.ExceptionTranslationFilter@579dfab0, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@4d2a9112]
2023-06-28 12:43:05 INFO  o.s.b.d.a.OptionalLiveReloadServer:59 - LiveReload server is running on port 35729
2023-06-28 12:43:05 INFO  o.s.b.w.e.t.TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-06-28 12:43:06 INFO  c.b.MyblenderApplication:61 - Started MyblenderApplication in 27.076 seconds (JVM running for 29.283)
2023-06-28 12:43:41 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-28 12:43:41 INFO  o.s.w.s.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2023-06-28 12:43:41 INFO  o.s.w.s.DispatcherServlet:547 - Completed initialization in 4 ms
2023-06-28 12:52:33 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:651 - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 12:52:33 INFO  c.z.h.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2023-06-28 12:52:33 INFO  c.z.h.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2023-06-28 12:53:02 INFO  c.b.MyblenderApplication:55 - Starting MyblenderApplication using Java 1.8.0_202 on DESKTOP-AHA0O5J with PID 10388 (C:\Intellij Project\blender\myblender\target\classes started by CSC in C:\Intellij Project\blender\myblender)
2023-06-28 12:53:02 INFO  c.b.MyblenderApplication:631 - No active profile set, falling back to 1 default profile: "default"
2023-06-28 12:53:03 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-28 12:53:03 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-28 12:53:10 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:132 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-28 12:53:10 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:201 - Finished Spring Data repository scanning in 191 ms. Found 1 JPA repository interfaces.
2023-06-28 12:53:14 INFO  o.s.b.w.e.t.TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-06-28 12:53:14 INFO  o.a.c.c.StandardService:173 - Starting service [Tomcat]
2023-06-28 12:53:14 INFO  o.a.c.c.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.71]
2023-06-28 12:53:14 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring embedded WebApplicationContext
2023-06-28 12:53:14 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:292 - Root WebApplicationContext: initialization completed in 11523 ms
2023-06-28 12:53:16 INFO  o.h.j.i.u.LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-28 12:53:16 INFO  o.h.Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
2023-06-28 12:53:17 INFO  o.h.a.c.Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-06-28 12:53:18 INFO  c.z.h.HikariDataSource:110 - HikariPool-1 - Starting...
2023-06-28 12:53:18 INFO  c.z.h.HikariDataSource:123 - HikariPool-1 - Start completed.
2023-06-28 12:53:19 INFO  o.h.d.Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2023-06-28 12:53:23 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-28 12:53:23 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:437 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 12:53:23 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:223 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-28 12:53:26 WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration:89 - 

Using generated security password: 0b57df2d-b449-45a0-9801-6503a8ed167a

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-06-28 12:53:26 INFO  o.s.s.w.DefaultSecurityFilterChain:55 - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@351f405, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@62aab8d9, org.springframework.security.web.context.SecurityContextPersistenceFilter@3b286219, org.springframework.security.web.header.HeaderWriterFilter@3ac160f8, org.springframework.security.web.authentication.logout.LogoutFilter@3e79fd58, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@250fd450, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@512e99f2, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@47274e78, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@70d9b230, org.springframework.security.web.session.SessionManagementFilter@7a00ac94, org.springframework.security.web.access.ExceptionTranslationFilter@a404854, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@2a237da4]
2023-06-28 12:53:31 INFO  o.s.b.d.a.OptionalLiveReloadServer:59 - LiveReload server is running on port 35729
2023-06-28 12:53:31 INFO  o.s.b.a.e.w.EndpointLinksResolver:58 - Exposing 14 endpoint(s) beneath base path '/actuator'
2023-06-28 12:53:31 INFO  o.s.b.w.e.t.TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-06-28 12:53:31 INFO  c.b.MyblenderApplication:61 - Started MyblenderApplication in 31.198 seconds (JVM running for 33.343)
2023-06-28 12:53:48 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-28 12:53:48 INFO  o.s.w.s.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2023-06-28 12:53:48 INFO  o.s.w.s.DispatcherServlet:547 - Completed initialization in 7 ms
2023-06-28 13:07:49 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:651 - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 13:07:49 INFO  c.z.h.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2023-06-28 13:07:49 INFO  c.z.h.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2023-06-28 13:08:01 INFO  c.b.MyblenderApplication:55 - Starting MyblenderApplication using Java 1.8.0_202 on DESKTOP-AHA0O5J with PID 6580 (C:\Intellij Project\blender\myblender\target\classes started by CSC in C:\Intellij Project\blender\myblender)
2023-06-28 13:08:01 INFO  c.b.MyblenderApplication:631 - No active profile set, falling back to 1 default profile: "default"
2023-06-28 13:08:01 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-28 13:08:01 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-28 13:08:09 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:132 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-28 13:08:09 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:201 - Finished Spring Data repository scanning in 238 ms. Found 1 JPA repository interfaces.
2023-06-28 13:08:14 INFO  o.s.b.w.e.t.TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-06-28 13:08:14 INFO  o.a.c.c.StandardService:173 - Starting service [Tomcat]
2023-06-28 13:08:14 INFO  o.a.c.c.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.71]
2023-06-28 13:08:15 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring embedded WebApplicationContext
2023-06-28 13:08:15 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:292 - Root WebApplicationContext: initialization completed in 13584 ms
2023-06-28 13:08:16 INFO  o.h.j.i.u.LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
2023-06-28 13:08:17 INFO  o.h.Version:44 - HHH000412: Hibernate ORM core version 5.6.15.Final
2023-06-28 13:08:18 INFO  o.h.a.c.Version:56 - HCANN000001: Hibernate Commons Annotations {5.1.2.Final}
2023-06-28 13:08:18 INFO  c.z.h.HikariDataSource:110 - HikariPool-1 - Starting...
2023-06-28 13:08:19 INFO  c.z.h.HikariDataSource:123 - HikariPool-1 - Start completed.
2023-06-28 13:08:19 INFO  o.h.d.Dialect:175 - HHH000400: Using dialect: org.hibernate.dialect.MySQL5InnoDBDialect
2023-06-28 13:08:23 INFO  o.h.e.t.j.p.i.JtaPlatformInitiator:52 - HHH000490: Using JtaPlatform implementation: [org.hibernate.engine.transaction.jta.platform.internal.NoJtaPlatform]
2023-06-28 13:08:23 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:437 - Initialized JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 13:08:23 WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration:223 - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2023-06-28 13:08:26 WARN  o.s.b.a.s.s.UserDetailsServiceAutoConfiguration:89 - 

Using generated security password: 129e2cc0-20d0-4b2b-b32e-b191d572fa2c

This generated password is for development use only. Your security configuration must be updated before running your application in production.

2023-06-28 13:08:27 INFO  o.s.s.w.DefaultSecurityFilterChain:55 - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@168914c8, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@31043aa3, org.springframework.security.web.context.SecurityContextPersistenceFilter@458fc3ca, org.springframework.security.web.header.HeaderWriterFilter@76ccfc8, org.springframework.security.web.authentication.logout.LogoutFilter@488c9d6f, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@5e1cc806, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@2f1b125c, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2e26d1e9, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@76d2c557, org.springframework.security.web.session.SessionManagementFilter@157e9893, org.springframework.security.web.access.ExceptionTranslationFilter@4a28b5fe, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3931b779]
2023-06-28 13:08:29 INFO  o.s.b.d.a.OptionalLiveReloadServer:59 - LiveReload server is running on port 35729
2023-06-28 13:08:29 INFO  o.s.b.a.e.w.EndpointLinksResolver:58 - Exposing 14 endpoint(s) beneath base path '/actuator'
2023-06-28 13:08:30 INFO  o.s.b.w.e.t.TomcatWebServer:220 - Tomcat started on port(s): 8080 (http) with context path ''
2023-06-28 13:08:30 INFO  c.b.MyblenderApplication:61 - Started MyblenderApplication in 32.278 seconds (JVM running for 34.566)
2023-06-28 13:09:16 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring DispatcherServlet 'dispatcherServlet'
2023-06-28 13:09:17 INFO  o.s.w.s.DispatcherServlet:525 - Initializing Servlet 'dispatcherServlet'
2023-06-28 13:09:17 INFO  o.s.w.s.DispatcherServlet:547 - Completed initialization in 14 ms
2023-06-28 13:22:11 INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean:651 - Closing JPA EntityManagerFactory for persistence unit 'default'
2023-06-28 13:22:11 INFO  c.z.h.HikariDataSource:350 - HikariPool-1 - Shutdown initiated...
2023-06-28 13:22:11 INFO  c.z.h.HikariDataSource:352 - HikariPool-1 - Shutdown completed.
2023-06-28 13:22:44 INFO  c.b.MyblenderApplication:55 - Starting MyblenderApplication using Java 1.8.0_202 on DESKTOP-AHA0O5J with PID 916 (C:\Intellij Project\blender\myblender\target\classes started by CSC in C:\Intellij Project\blender\myblender)
2023-06-28 13:22:44 INFO  c.b.MyblenderApplication:631 - No active profile set, falling back to 1 default profile: "default"
2023-06-28 13:22:45 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - Devtools property defaults active! Set 'spring.devtools.add-properties' to 'false' to disable
2023-06-28 13:22:45 INFO  o.s.b.d.e.DevToolsPropertyDefaultsPostProcessor:255 - For additional web related logging consider setting the 'logging.level.web' property to 'DEBUG'
2023-06-28 13:22:53 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:132 - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
2023-06-28 13:22:53 INFO  o.s.d.r.c.RepositoryConfigurationDelegate:201 - Finished Spring Data repository scanning in 387 ms. Found 1 JPA repository interfaces.
2023-06-28 13:22:58 INFO  o.s.b.w.e.t.TomcatWebServer:108 - Tomcat initialized with port(s): 8080 (http)
2023-06-28 13:22:58 INFO  o.a.c.c.StandardService:173 - Starting service [Tomcat]
2023-06-28 13:22:58 INFO  o.a.c.c.StandardEngine:173 - Starting Servlet engine: [Apache Tomcat/9.0.71]
2023-06-28 13:22:59 INFO  o.a.c.c.C.[.[.[/]:173 - Initializing Spring embedded WebApplicationContext
2023-06-28 13:22:59 INFO  o.s.b.w.s.c.ServletWebServerApplicationContext:292 - Root WebApplicationContext: initialization completed in 13858 ms
2023-06-28 13:23:02 INFO  o.h.j.i.u.LogHelper:31 - HHH000204: Processing PersistenceUnitInfo [name: default]
